# Units ############################################################################################################################### 
## 								ORBIT SIMULATOR - NBODY DATA FILE
## 								[5000] OBJECTS - INITIAL CONDITIONS
##									FILE FORMAT: [03]
##
## SOURCE: [Moritz Lehmann - http://projectphysx.netne.net/]
##
##
##	Notice: Any line starting with “##” will be omitted by the program, and are safe to edit. Any other change to the file may cause 
##	corruption.
##
[i i i m i x y z vx vy vz]
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,    -16.269165959677675,     2.4641664821755733,     2.8102069651838417,     -1.130836859933214,     -7.466124014206676,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,    -42.061539853137276,     -5.826170119219147,     -2.386815886226542,     1.5678299068970822,    -11.318814720901157,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,     -6.831774372215891,    -10.119121580407123,     0.9846662445774623,      5.332513833018558,     -3.600167371685755,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,     -67.55602706281606,     -37.52279905235756,     -0.867113830120327,      5.796501182714876,     -10.43601758554118,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,     -16.72705184489883,    -47.657268179032926,   -0.11838072272829421,     11.143376180327829,     -3.911173221161681,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,        14.470711430037,     -8.888209243316188,    -1.0532948741032093,      4.047836582032822,     6.5901998356521485,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,     10.478037766258078,      64.88486159485419,    -0.4535931949267592,    -11.857398140967367,     1.9148112899799674,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,      42.05926227015354,    -40.244573843053914,      0.640428537402177,      8.149515757051637,      8.516989692505922,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,     -16.74492810188812,    -26.470109660819183,    -0.9770258446747804,      9.164278849748657,     -5.797300895652812,                    0.0,                       ,                       ,                         
                      ,  255, 255, 255,                 1.0E-6,       ,       ,                    0.1,    -134.64533268664687,       56.3081292973488,   0.004850626892294224,     -3.987814812060885,     -9.535757247896303,                    0.0,                       ,                       ,                         
